ticker,name,sector,exchange,industry
OTC:ALPMY,ALPMY,Health Technology,OTC,Pharmaceuticals: Major
OTC:BVNRY,BVNRY,Health Technology,OTC,Pharmaceuticals: Major
OTC:AYASF,AYASF,Non-Energy Minerals,OTC,Precious Metals
OTC:FUJHY,FUJHY,Consumer Durables,OTC,Motor Vehicles
OTC:BABWF,BABWF,Transportation,OTC,Airlines
OTC:POAHY,POAHY,Consumer Durables,OTC,Motor Vehicles
OTC:SOMLY,SOMLY,Commercial Services,OTC,Miscellaneous Commercial Services
OTC:NSANY,NSANY,Consumer Durables,OTC,Motor Vehicles
OTC:NPSCY,NPSCY,Non-Energy Minerals,OTC,Steel
OTC:CLPHY,CLPHY,Utilities,OTC,Electric Utilities
OTC:ORKLY,ORKLY,Consumer Non-Durables,OTC,Food: Specialty/Candy
OTC:RNLSY,RNLSY,Consumer Durables,OTC,Motor Vehicles
OTC:MAKSY,MAKSY,Retail Trade,OTC,Department Stores
OTC:KNTNF,KNTNF,Non-Energy Minerals,OTC,Precious Metals
OTC:SECYF,SECYF,Industrial Services,OTC,Environmental Services
NYSE:ET/PI,ET/PI,Industrial Services,NYSE,Oil & Gas Pipelines
OTC:DRPRY,DRPRY,Consumer Durables,OTC,Motor Vehicles
OTC:TKAMY,TKAMY,Non-Energy Minerals,OTC,Steel
OTC:SUHJY,SUHJY,Finance,OTC,Real Estate Development
OTC:TAOFF,TAOFF,Non-Energy Minerals,OTC,Precious Metals
OTC:QUCOF,QUCOF,Finance,OTC,Multi-Line Insurance
OTC:SOUHY,SOUHY,Non-Energy Minerals,OTC,Other Metals/Minerals
NASDAQ:EVO,EVO,Health Technology,NASDAQ,Pharmaceuticals: Major
OTC:ATDRY,ATDRY,Technology Services,OTC,Internet Software/Services
OTC:TLSNY,TLSNY,Communications,OTC,Specialty Telecommunications
OTC:EJPRY,EJPRY,Transportation,OTC,Railroads
OTC:XIACF,XIACF,Electronic Technology,OTC,Telecommunications Equipment
OTC:SUTNY,SUTNY,Finance,OTC,Major Banks
OTC:SGSOY,SGSOY,Commercial Services,OTC,Miscellaneous Commercial Services
OTC:PUMSY,PUMSY,Consumer Non-Durables,OTC,Apparel/Footwear
NYSE:HGTY,HGTY,Finance,NYSE,Property/Casualty Insurance
OTC:ATHOF,ATHOF,Energy Minerals,OTC,Integrated Oil
OTC:VBREY,VBREY,Retail Trade,OTC,Specialty Stores
OTC:GASNY,GASNY,Utilities,OTC,Electric Utilities
OTC:BYDIF,BYDIF,Electronic Technology,OTC,Electronic Production Equipment
OTC:ANYYY,ANYYY,Transportation,OTC,Other Transportation
OTC:BBSEY,BBSEY,Finance,OTC,Multi-Line Insurance
OTC:CRRFY,CRRFY,Retail Trade,OTC,Specialty Stores
AMEX:BQ,BQ,Retail Trade,AMEX,Internet Retail
OTC:CSCCF,CSCCF,Non-Energy Minerals,OTC,Other Metals/Minerals
OTC:DUFRY,DUFRY,Retail Trade,OTC,Specialty Stores
OTC:BTDPY,BTDPY,Consumer Durables,OTC,Homebuilding
OTC:DELHY,DELHY,Technology Services,OTC,Internet Software/Services
OTC:SEOAY,SEOAY,Process Industries,OTC,Containers/Packaging
OTC:SGBLY,SGBLY,Finance,OTC,Regional Banks
OTC:WEGZY,WEGZY,Producer Manufacturing,OTC,Electrical Products
OTC:LUNMF,LUNMF,Non-Energy Minerals,OTC,Other Metals/Minerals
OTC:BOIVF,BOIVF,Consumer Services,OTC,Publishing: Books/Magazines
NYSE:DAO,DAO,Technology Services,NYSE,Internet Software/Services
OTC:BKRIY,BKRIY,Finance,OTC,Major Banks
OTC:KCDMY,KCDMY,Consumer Non-Durables,OTC,Household/Personal Care
OTC:HBCYF,HBCYF,Finance,OTC,Major Banks
OTC:KGFHY,KGFHY,Retail Trade,OTC,Home Improvement Chains
OTC:SPKKY,SPKKY,Communications,OTC,Major Telecommunications
OTC:ICHIF,ICHIF,Finance,OTC,Real Estate Development
OTC:NHYDY,NHYDY,Non-Energy Minerals,OTC,Aluminum
OTC:PUGBY,PUGBY,Consumer Non-Durables,OTC,Household/Personal Care
OTC:LYSCF,LYSCF,Non-Energy Minerals,OTC,Other Metals/Minerals
OTC:KAOOY,KAOOY,Consumer Non-Durables,OTC,Household/Personal Care
NYSE:AVAL,AVAL,Finance,NYSE,Major Banks
OTC:BTLCY,BTLCY,Finance,OTC,Real Estate Investment Trusts
OTC:CDEFF,CDEFF,Finance,OTC,Major Banks
OTC:PAHGF,PAHGF,Retail Trade,OTC,Specialty Stores
OTC:SMMYY,SMMYY,Non-Energy Minerals,OTC,Other Metals/Minerals
OTC:ESAIY,ESAIY,Health Technology,OTC,Pharmaceuticals: Major
OTC:IRCUF,IRCUF,Transportation,OTC,Marine Shipping
OTC:WMMVF,WMMVF,Retail Trade,OTC,Specialty Stores
OTC:MAUTF,MAUTF,Non-Energy Minerals,OTC,Precious Metals
OTC:FRHLF,FRHLF,Miscellaneous,OTC,Investment Trusts/Mutual Funds
OTC:KKOYY,KKOYY,Retail Trade,OTC,Food Retail
OTC:HNHPF,HNHPF,Electronic Technology,OTC,Computer Peripherals
OTC:FMCXF,FMCXF,Non-Energy Minerals,OTC,Precious Metals
OTC:EGFEF,EGFEF,Finance,OTC,Major Banks
OTC:PTAIY,PTAIY,Technology Services,OTC,Information Technology Services
OTC:FNMAJ,FNMAJ,Finance,OTC,Finance/Rental/Leasing
OTC:LDSCY,LDSCY,Finance,OTC,Real Estate Investment Trusts
OTC:BPAQF,BPAQF,Energy Minerals,OTC,Integrated Oil
OTC:SWRAY,SWRAY,Consumer Non-Durables,OTC,Beverages: Non-Alcoholic
OTC:AAIGF,AAIGF,Finance,OTC,Multi-Line Insurance
OTC:DFKCY,DFKCY,Producer Manufacturing,OTC,Industrial Machinery
OTC:SOMMY,SOMMY,Process Industries,OTC,Chemicals: Specialty
OTC:SNMRY,SNMRY,Utilities,OTC,Gas Distributors
OTC:RDEIY,RDEIY,Utilities,OTC,Electric Utilities
OTC:CTRRF,CTRRF,Finance,OTC,Real Estate Investment Trusts
NASDAQ:LOT,LOT,Consumer Durables,NASDAQ,Motor Vehicles
OTC:CPCAY,CPCAY,Transportation,OTC,Airlines
OTC:BPIRY,BPIRY,Finance,OTC,Regional Banks
OTC:NTOIY,NTOIY,Energy Minerals,OTC,Oil Refining/Marketing
OTC:FCXXF,FCXXF,Finance,OTC,Real Estate Investment Trusts
OTC:WBRBY,WBRBY,Non-Energy Minerals,OTC,Construction Materials
OTC:LTGHY,LTGHY,Health Services,OTC,Hospital/Nursing Management
OTC:PCRFF,PCRFF,Consumer Durables,OTC,Electronics/Appliances
OTC:BCUCY,BCUCY,Consumer Non-Durables,OTC,Apparel/Footwear
OTC:PRRFY,PRRFY,Consumer Non-Durables,OTC,Food: Specialty/Candy
OTC:ONTTF,ONTTF,Electronic Technology,OTC,Electronic Equipment/Instruments
OTC:IVBXF,IVBXF,Health Technology,OTC,Pharmaceuticals: Major
OTC:DLAKY,DLAKY,Transportation,OTC,Airlines
OTC:UNCHF,UNCHF,Consumer Non-Durables,OTC,Household/Personal Care
OTC:BOUYY,BOUYY,Industrial Services,OTC,Engineering & Construction
OTC:JPSTF,JPSTF,Finance,OTC,Regional Banks
OTC:SPXCF,SPXCF,Finance,OTC,Investment Banks/Brokers
OTC:HPHTF,HPHTF,Electronic Technology,OTC,Electronic Components
OTC:HRUFF,HRUFF,Finance,OTC,Real Estate Investment Trusts
NYSE:EBR.B,EBR.B,Utilities,NYSE,Electric Utilities
OTC:WXXWY,WXXWY,Health Technology,OTC,Biotechnology
OTC:GOFPY,GOFPY,Consumer Services,OTC,Movies/Entertainment
OTC:THKLY,THKLY,Producer Manufacturing,OTC,Industrial Machinery
OTC:JTKWY,JTKWY,Transportation,OTC,Air Freight/Couriers
OTC:FSNUY,FSNUY,Health Services,OTC,Hospital/Nursing Management
OTC:CRHKY,CRHKY,Consumer Non-Durables,OTC,Beverages: Alcoholic
OTC:AUOTY,AUOTY,Electronic Technology,OTC,Computer Peripherals
OTC:ELFIF,ELFIF,Finance,OTC,Life/Health Insurance
OTC:SEKEY,SEKEY,Electronic Technology,OTC,Computer Peripherals
OTC:SLLDY,SLLDY,Finance,OTC,Property/Casualty Insurance
OTC:BKNIY,BKNIY,Finance,OTC,Major Banks
OTC:BFFBF,BFFBF,Finance,OTC,Finance/Rental/Leasing
OTC:VDMCY,VDMCY,Communications,OTC,Wireless Telecommunications
OTC:BKRIF,BKRIF,Finance,OTC,Major Banks
OTC:HNNMY,HNNMY,Retail Trade,OTC,Apparel/Footwear Retail
OTC:BOMXF,BOMXF,Finance,OTC,Investment Banks/Brokers
OTC:ATVDY,ATVDY,Consumer Services,OTC,Broadcasting
OTC:ZIJMF,ZIJMF,Non-Energy Minerals,OTC,Precious Metals
OTC:CICOY,CICOY,Transportation,OTC,Marine Shipping
OTC:WYNMY,WYNMY,Consumer Services,OTC,Casinos/Gaming
OTC:CMGMY,CMGMY,Electronic Technology,OTC,Aerospace & Defense
OTC:ANIOY,ANIOY,Non-Energy Minerals,OTC,Steel
OTC:BCLYF,BCLYF,Finance,OTC,Investment Banks/Brokers
OTC:FUPBY,FUPBY,Process Industries,OTC,Industrial Specialties
OTC:BIREF,BIREF,Energy Minerals,OTC,Integrated Oil
OTC:FPAFY,FPAFY,Consumer Non-Durables,OTC,Food: Major Diversified
OTC:JAPSY,JAPSY,Transportation,OTC,Airlines
OTC:ALPMF,ALPMF,Health Technology,OTC,Pharmaceuticals: Major
OTC:CLILF,CLILF,Finance,OTC,Real Estate Investment Trusts
OTC:MTNOY,MTNOY,Communications,OTC,Wireless Telecommunications
NYSE:EEX,EEX,Commercial Services,NYSE,Miscellaneous Commercial Services
OTC:GCHEF,GCHEF,Retail Trade,OTC,Food Retail
OTC:FJTNY,FJTNY,Consumer Services,OTC,Broadcasting
OTC:FMCKN,FMCKN,Finance,OTC,Finance/Rental/Leasing
OTC:RBSPF,RBSPF,Finance,OTC,Major Banks
OTC:GLPEY,GLPEY,Energy Minerals,OTC,Integrated Oil
OTC:WGXRF,WGXRF,Non-Energy Minerals,OTC,Precious Metals
OTC:CTTAY,CTTAY,Consumer Durables,OTC,Automotive Aftermarket
OTC:GBLBY,GBLBY,Finance,OTC,Financial Conglomerates
OTC:SSLZY,SSLZY,Energy Minerals,OTC,Oil & Gas Production
OTC:SLVYY,SLVYY,Process Industries,OTC,Chemicals: Specialty
OTC:TRYIY,TRYIY,Process Industries,OTC,Textiles
OTC:VARRY,VARRY,Energy Minerals,OTC,Integrated Oil
OTC:EUTLF,EUTLF,Communications,OTC,Major Telecommunications
OTC:SPNUF,SPNUF,Electronic Technology,OTC,Electronic Equipment/Instruments
OTC:ASAIY,ASAIY,Retail Trade,OTC,Food Retail
OTC:ELEAF,ELEAF,Health Technology,OTC,Medical Specialties
OTC:FMCKO,FMCKO,Finance,OTC,Finance/Rental/Leasing
OTC:SGGKF,SGGKF,Electronic Technology,OTC,Aerospace & Defense
OTC:MSSMY,MSSMY,Producer Manufacturing,OTC,Industrial Machinery
OTC:HUSQF,HUSQF,Consumer Durables,OTC,Tools & Hardware
OTC:MZDAY,MZDAY,Consumer Durables,OTC,Motor Vehicles
OTC:NHYKF,NHYKF,Non-Energy Minerals,OTC,Aluminum
OTC:WAWIF,WAWIF,Transportation,OTC,Marine Shipping
OTC:NBGIF,NBGIF,Finance,OTC,Major Banks
OTC:RAIFY,RAIFY,Finance,OTC,Major Banks
OTC:PMOIF,PMOIF,Energy Minerals,OTC,Oil & Gas Production
OTC:REMYY,REMYY,Consumer Non-Durables,OTC,Beverages: Alcoholic
OTC:MRRTY,MRRTY,Consumer Non-Durables,OTC,Food: Meat/Fish/Dairy
OTC:EGIEY,EGIEY,Utilities,OTC,Electric Utilities
OTC:VIVHY,VIVHY,Consumer Services,OTC,Media Conglomerates
OTC:UCPLF,UCPLF,Miscellaneous,OTC,Investment Trusts/Mutual Funds
OTC:HOEGF,HOEGF,Transportation,OTC,Marine Shipping
OTC:CMGMF,CMGMF,Electronic Technology,OTC,Aerospace & Defense
OTC:RICOY,RICOY,Electronic Technology,OTC,Computer Peripherals
OTC:DVCMY,DVCMY,Consumer Non-Durables,OTC,Beverages: Alcoholic
OTC:ADMLF,ADMLF,Non-Energy Minerals,OTC,Other Metals/Minerals
OTC:ESYJY,ESYJY,Transportation,OTC,Airlines
OTC:ACSAY,ACSAY,Industrial Services,OTC,Engineering & Construction
OTC:DBMBF,DBMBF,Finance,OTC,Real Estate Investment Trusts
AMEX:ESBA,ESBA,Finance,AMEX,Real Estate Investment Trusts
NYSE:BBDO,BBDO,Finance,NYSE,Major Banks
NYSE:GB,GB,Technology Services,NYSE,Data Processing Services
OTC:ACCYY,ACCYY,Consumer Services,OTC,Hotels/Resorts/Cruise lines
OTC:MGYOY,MGYOY,Energy Minerals,OTC,Oil Refining/Marketing
OTC:HXGBF,HXGBF,Electronic Technology,OTC,Electronic Equipment/Instruments
OTC:SHZHY,SHZHY,Consumer Non-Durables,OTC,Apparel/Footwear
OTC:SVAUF,SVAUF,Transportation,OTC,Other Transportation
OTC:TIIAY,TIIAY,Communications,OTC,Wireless Telecommunications
OTC:SGBAF,SGBAF,Communications,OTC,Specialty Telecommunications
OTC:WOSGF,WOSGF,Retail Trade,OTC,Specialty Stores
OTC:NFYEF,NFYEF,Producer Manufacturing,OTC,Trucks/Construction/Farm Machinery
OTC:DNPLY,DNPLY,Commercial Services,OTC,Commercial Printing/Forms
OTC:GMBXF,GMBXF,Non-Energy Minerals,OTC,Other Metals/Minerals
OTC:ACRXF,ACRXF,Non-Energy Minerals,OTC,Steel
OTC:BOSSY,BOSSY,Consumer Non-Durables,OTC,Apparel/Footwear
OTC:ILKAF,ILKAF,Non-Energy Minerals,OTC,Other Metals/Minerals
OTC:INPOY,INPOY,Technology Services,OTC,Packaged Software
OTC:SFBQF,SFBQF,Communications,OTC,Wireless Telecommunications
OTC:ITVPY,ITVPY,Consumer Services,OTC,Movies/Entertainment
OTC:FRTSF,FRTSF,Utilities,OTC,Electric Utilities
OTC:PMREF,PMREF,Finance,OTC,Real Estate Investment Trusts
OTC:RMLRF,RMLRF,Non-Energy Minerals,OTC,Precious Metals
OTC:NPPHY,NPPHY,Process Industries,OTC,Industrial Specialties
OTC:TWODF,TWODF,Consumer Durables,OTC,Homebuilding
OTC:IWGFF,IWGFF,Commercial Services,OTC,Miscellaneous Commercial Services
OTC:CROMF,CROMF,Finance,OTC,Real Estate Investment Trusts
OTC:EBCOY,EBCOY,Producer Manufacturing,OTC,Industrial Machinery
OTC:WHITF,WHITF,Energy Minerals,OTC,Coal
OTC:RKUNY,RKUNY,Retail Trade,OTC,Internet Retail
OTC:MLYBY,MLYBY,Finance,OTC,Regional Banks
OTC:RSNHF,RSNHF,Finance,OTC,Regional Banks
OTC:BTDPF,BTDPF,Consumer Durables,OTC,Homebuilding
OTC:GEBHY,GEBHY,Consumer Services,OTC,Hotels/Resorts/Cruise lines
OTC:HGKGY,HGKGY,Utilities,OTC,Electric Utilities
OTC:TTDKF,TTDKF,Electronic Technology,OTC,Electronic Components
OTC:BCDRF,BCDRF,Finance,OTC,Major Banks
OTC:EDVGF,EDVGF,Retail Trade,OTC,Specialty Stores
OTC:CHUEF,CHUEF,Utilities,OTC,Electric Utilities
OTC:AAVVF,AAVVF,Energy Minerals,OTC,Oil & Gas Production
OTC:NOKBF,NOKBF,Electronic Technology,OTC,Telecommunications Equipment
OTC:TGSNF,TGSNF,Technology Services,OTC,Data Processing Services
OTC:YLLXF,YLLXF,Non-Energy Minerals,OTC,Other Metals/Minerals
OTC:FNMAH,FNMAH,Finance,OTC,Finance/Rental/Leasing
OTC:EKTAY,EKTAY,Health Technology,OTC,Medical Specialties
OTC:BKKPF,BKKPF,Finance,OTC,Regional Banks
OTC:MTHRY,MTHRY,Technology Services,OTC,Internet Software/Services
OTC:BZQIF,BZQIF,Communications,OTC,Major Telecommunications
OTC:EKTAF,EKTAF,Health Technology,OTC,Medical Specialties
OTC:PMNXF,PMNXF,Non-Energy Minerals,OTC,Precious Metals
OTC:MTSFF,MTSFF,Finance,OTC,Real Estate Development
OTC:KPLUY,KPLUY,Process Industries,OTC,Chemicals: Specialty
OTC:SASOF,SASOF,Process Industries,OTC,Chemicals: Major Diversified
OTC:GCWOF,GCWOF,Non-Energy Minerals,OTC,Construction Materials
OTC:WTBDY,WTBDY,Consumer Services,OTC,Hotels/Resorts/Cruise lines
OTC:JDHIF,JDHIF,Retail Trade,OTC,Drugstore Chains
OTC:GMVHF,GMVHF,Consumer Services,OTC,Casinos/Gaming
OTC:UBSFY,UBSFY,Technology Services,OTC,Packaged Software
OTC:KIROY,KIROY,Non-Energy Minerals,OTC,Steel
OTC:NDGPY,NDGPY,Process Industries,OTC,Containers/Packaging
OTC:JBFCF,JBFCF,Consumer Services,OTC,Restaurants
OTC:GBOOF,GBOOF,Finance,OTC,Major Banks
OTC:HLNCF,HLNCF,Health Technology,OTC,Pharmaceuticals: Major
OTC:FQVTF,FQVTF,Consumer Non-Durables,OTC,Beverages: Non-Alcoholic
OTC:HLDCY,HLDCY,Finance,OTC,Real Estate Development
OTC:HWDJF,HWDJF,Consumer Durables,OTC,Electronics/Appliances
OTC:FOJCY,FOJCY,Utilities,OTC,Electric Utilities
OTC:ELALF,ELALF,Transportation,OTC,Airlines
OTC:MITFY,MITFY,Commercial Services,OTC,Miscellaneous Commercial Services
OTC:IMPJY,IMPJY,Industrial Services,OTC,Engineering & Construction
OTC:ICOSF,ICOSF,Consumer Non-Durables,OTC,Household/Personal Care
OTC:WUXAY,WUXAY,Health Technology,OTC,Pharmaceuticals: Major
OTC:NWSGY,NWSGY,Industrial Services,OTC,Engineering & Construction
OTC:SNGNF,SNGNF,Communications,OTC,Major Telecommunications
OTC:MMSMY,MMSMY,Non-Energy Minerals,OTC,Other Metals/Minerals
OTC:TYHOY,TYHOY,Distribution Services,OTC,Wholesale Distributors
OTC:KPTCY,KPTCY,Process Industries,OTC,Industrial Specialties
OTC:SLTCY,SLTCY,Producer Manufacturing,OTC,Industrial Machinery
OTC:DETRF,DETRF,Miscellaneous,OTC,Investment Trusts/Mutual Funds
OTC:EOGSF,EOGSF,Non-Energy Minerals,OTC,Precious Metals
OTC:ESOCF,ESOCF,Utilities,OTC,Electric Utilities
OTC:SNPHY,SNPHY,Health Technology,OTC,Pharmaceuticals: Major
OTC:FNMAI,FNMAI,Finance,OTC,Finance/Rental/Leasing
OTC:HLPPY,HLPPY,Finance,OTC,Real Estate Development
OTC:HCHDF,HCHDF,Non-Energy Minerals,OTC,Precious Metals
OTC:SLFPY,SLFPY,Finance,OTC,Investment Managers
OTC:CAHPF,CAHPF,Non-Energy Minerals,OTC,Precious Metals
OTC:GMVHY,GMVHY,Consumer Services,OTC,Casinos/Gaming
OTC:KKPNF,KKPNF,Communications,OTC,Major Telecommunications
OTC:AKBTY,AKBTY,Finance,OTC,Regional Banks
OTC:TUIFF,TUIFF,Consumer Services,OTC,Other Consumer Services
OTC:CDDRF,CDDRF,Energy Minerals,OTC,Integrated Oil
OTC:VVVNF,VVVNF,Consumer Services,OTC,Media Conglomerates
OTC:VLOWY,VLOWY,Non-Energy Minerals,OTC,Steel
OTC:DNTCF,DNTCF,Health Services,OTC,Medical/Nursing Services
OTC:KAEPY,KAEPY,Utilities,OTC,Electric Utilities
OTC:FMCKI,FMCKI,Finance,OTC,Finance/Rental/Leasing
OTC:SGAMY,SGAMY,Technology Services,OTC,Packaged Software
NYSE:ELPC,ELPC,Utilities,NYSE,Electric Utilities
OTC:WYGPY,WYGPY,Industrial Services,OTC,Engineering & Construction
OTC:CAOVY,CAOVY,Finance,OTC,Real Estate Development
OTC:JGGIF,JGGIF,Miscellaneous,OTC,Investment Trusts/Mutual Funds
OTC:BUGDF,BUGDF,Health Services,OTC,Hospital/Nursing Management
OTC:GRCLF,GRCLF,Commercial Services,OTC,Miscellaneous Commercial Services
OTC:SFRGY,SFRGY,Consumer Non-Durables,OTC,Apparel/Footwear
OTC:ICTEF,ICTEF,Transportation,OTC,Other Transportation
OTC:LNSPF,LNSPF,Finance,OTC,Real Estate Investment Trusts
OTC:SWRBY,SWRBY,Consumer Non-Durables,OTC,Beverages: Non-Alcoholic
OTC:JPPHY,JPPHY,Finance,OTC,Life/Health Insurance
OTC:CESDF,CESDF,Process Industries,OTC,Chemicals: Major Diversified
OTC:KNNNF,KNNNF,Technology Services,OTC,Information Technology Services
OTC:TRAUF,TRAUF,Transportation,OTC,Other Transportation
OTC:SZGPY,SZGPY,Non-Energy Minerals,OTC,Steel
OTC:TUFBY,TUFBY,Consumer Non-Durables,OTC,Food: Meat/Fish/Dairy
OTC:MNGPF,MNGPF,Finance,OTC,Investment Managers
OTC:ODFJF,ODFJF,Industrial Services,OTC,Contract Drilling
OTC:SSPPF,SSPPF,Consumer Services,OTC,Restaurants
OTC:PIAIF,PIAIF,Finance,OTC,Multi-Line Insurance
OTC:ASGLY,ASGLY,Consumer Durables,OTC,Home Furnishings
OTC:DNPUF,DNPUF,Health Technology,OTC,Pharmaceuticals: Major
OTC:EXXAF,EXXAF,Energy Minerals,OTC,Coal
OTC:LSGOF,LSGOF,Finance,OTC,Real Estate Investment Trusts
OTC:LGGNF,LGGNF,Finance,OTC,Multi-Line Insurance
OTC:KCDMF,KCDMF,Consumer Non-Durables,OTC,Household/Personal Care
OTC:SHTLF,SHTLF,Non-Energy Minerals,OTC,Other Metals/Minerals
OTC:AITUF,AITUF,Electronic Technology,OTC,Electronic Equipment/Instruments
OTC:IFSUF,IFSUF,Communications,OTC,Major Telecommunications
OTC:FMCKM,FMCKM,Finance,OTC,Finance/Rental/Leasing
OTC:AUTLF,AUTLF,Producer Manufacturing,OTC,Trucks/Construction/Farm Machinery
OTC:NXDCF,NXDCF,Technology Services,OTC,Data Processing Services
OTC:AFRAF,AFRAF,Transportation,OTC,Airlines
OTC:HLFFF,HLFFF,Retail Trade,OTC,Internet Retail
OTC:FECHF,FECHF,Miscellaneous,OTC,Investment Trusts/Mutual Funds
OTC:TKHIF,TKHIF,Consumer Non-Durables,OTC,Beverages: Alcoholic
OTC:CPYYY,CPYYY,Utilities,OTC,Gas Distributors
OTC:RUMOF,RUMOF,Transportation,OTC,Railroads
OTC:HNLGY,HNLGY,Finance,OTC,Real Estate Development
OTC:IITSF,IITSF,Finance,OTC,Major Banks
OTC:LKREF,LKREF,Finance,OTC,Real Estate Investment Trusts
OTC:DSEEY,DSEEY,Finance,OTC,Investment Banks/Brokers
OTC:EERGF,EERGF,Energy Minerals,OTC,Oil & Gas Production
OTC:PRDSF,PRDSF,Consumer Non-Durables,OTC,Consumer Sundries
OTC:DREUF,DREUF,Finance,OTC,Real Estate Investment Trusts
OTC:NUVSF,NUVSF,Energy Minerals,OTC,Integrated Oil
OTC:CFPZF,CFPZF,Non-Energy Minerals,OTC,Forest Products
OTC:GNENF,GNENF,Process Industries,OTC,Chemicals: Specialty
OTC:CMTOY,CMTOY,Non-Energy Minerals,OTC,Construction Materials
OTC:COCSF,COCSF,Consumer Non-Durables,OTC,Beverages: Non-Alcoholic
OTC:SUEZY,SUEZY,Consumer Non-Durables,OTC,Food: Specialty/Candy
NYSE:CIG.C,CIG.C,Utilities,NYSE,Electric Utilities
OTC:WEICF,WEICF,Producer Manufacturing,OTC,Auto Parts: OEM
OTC:KNCAY,KNCAY,Producer Manufacturing,OTC,Office Equipment/Supplies
OTC:FRBP,FRBP,Finance,OTC,Financial Conglomerates
OTC:JTCPF,JTCPF,Finance,OTC,Investment Managers
OTC:GGPSF,GGPSF,Non-Energy Minerals,OTC,Precious Metals
OTC:FBBPF,FBBPF,Finance,OTC,Real Estate Investment Trusts
OTC:CADLF,CADLF,Producer Manufacturing,OTC,Trucks/Construction/Farm Machinery
OTC:CHSYF,CHSYF,Health Technology,OTC,Pharmaceuticals: Major
OTC:NBGRY,NBGRY,Finance,OTC,Major Banks
OTC:FURCF,FURCF,Producer Manufacturing,OTC,Auto Parts: OEM
OTC:TTUUF,TTUUF,Finance,OTC,Real Estate Development
OTC:MGPUF,MGPUF,Finance,OTC,Financial Conglomerates
OTC:FKKFY,FKKFY,Finance,OTC,Major Banks
OTC:SHNWF,SHNWF,Finance,OTC,Investment Managers
OTC:QNTQF,QNTQF,Electronic Technology,OTC,Aerospace & Defense
OTC:SCAFD,SCAFD,Producer Manufacturing,OTC,Auto Parts: OEM
OTC:DLAKF,DLAKF,Transportation,OTC,Airlines
OTC:ALSSF,ALSSF,Consumer Services,OTC,Restaurants
OTC:XNGSF,XNGSF,Utilities,OTC,Gas Distributors
OTC:WRTBY,WRTBY,Producer Manufacturing,OTC,Trucks/Construction/Farm Machinery
OTC:BIOGY,BIOGY,Health Technology,OTC,Pharmaceuticals: Other
OTC:SNIRF,SNIRF,Electronic Technology,OTC,Aerospace & Defense
OTC:OERLF,OERLF,Process Industries,OTC,Textiles
OTC:LYSFF,LYSFF,Consumer Non-Durables,OTC,Food: Meat/Fish/Dairy
OTC:AAFRF,AAFRF,Communications,OTC,Wireless Telecommunications
OTC:CICOF,CICOF,Transportation,OTC,Marine Shipping
OTC:WYGPF,WYGPF,Industrial Services,OTC,Engineering & Construction
OTC:SINGF,SINGF,Transportation,OTC,Airlines
OTC:TNABF,TNABF,Utilities,OTC,Electric Utilities
OTC:MNXBF,MNXBF,Finance,OTC,Financial Conglomerates
OTC:CNGKY,CNGKY,Finance,OTC,Real Estate Development
OTC:CSPKY,CSPKY,Transportation,OTC,Other Transportation
OTC:NHPEF,NHPEF,Energy Minerals,OTC,Coal
OTC:CRNLF,CRNLF,Non-Energy Minerals,OTC,Precious Metals
OTC:MRPRF,MRPRF,Finance,OTC,Real Estate Investment Trusts
OTC:TNEYF,TNEYF,Energy Minerals,OTC,Integrated Oil
OTC:TRYIF,TRYIF,Process Industries,OTC,Textiles
OTC:CIBEY,CIBEY,Finance,OTC,Regional Banks
OTC:LCSHF,LCSHF,Finance,OTC,Property/Casualty Insurance
OTC:NSANF,NSANF,Consumer Durables,OTC,Motor Vehicles
OTC:SHCAY,SHCAY,Consumer Durables,OTC,Electronics/Appliances
OTC:CYRBY,CYRBY,Finance,OTC,Real Estate Development
OTC:YACAF,YACAF,Energy Minerals,OTC,Coal
OTC:HGKGF,HGKGF,Utilities,OTC,Electric Utilities
OTC:OSBGF,OSBGF,Finance,OTC,Major Banks
OTC:EVOTF,EVOTF,Health Technology,OTC,Pharmaceuticals: Major
